Column1,X,Dnum,Country,State,County,Age,Formation,Stage,Age_Date,AmmoniteZone,LocDescr,Resume_of_Fauna,IndexFossil,Collector,Date,EandR,Map,USGS7.5,Lat_Pub,Long_Pub,Reference,Comments,last_modified,Orig_Resume_Fauna,FieldNum,species
35,159,11913,USA,WY,Sweetwater,Cretaceous,Middle part of Blair Formation,"Campanian, Lower about 81.7 MY",NA,,"SW1/4 SW1/4 SE1/4 sec. 36, T. 17 N., R. 103 W.",Scaphites hippocrepis ,,H. W. Roehler,1982,0,Camel Rock ,,41.40199,-108.97292,,,02/18/2014,Scaphites hippocrepis ,,Scaphites hippocrepis 
184,702,5168,USA,WY,Carbon,Cretaceous,"Cody Shale, about 2,675 feet above base (about 1,250 feet above Niobrara)","Campanian, Lower about 81.7 MY",NA,,"Center NW¼SW¼NE¼ sec. 35 , T. 27 N., R. 89 W.",Scaphites hippocrepis (Dekay),Scaphites hippocrepis,Reynolds,10/02/1965,OF-65-11D,Muddy Gap,,42.27166,-107.43406,,,02/18/2014,Scaphites hippocrepis (Dekay),,Scaphites hippocrepis 
294,1125,4474,USA,WY,Natrona,Upper Cretaceous,Steele Shale.,"Campanian, Lower about 81.7 MY",NA,,"About 2 miles west of Powder River, in a ravine ¼-mile north of U. S. Highway 20-26, approximately in SW¼ sec. 34, T. 36 N., R. 85 W.",Scaphites hippocrepis.,,W. A. Cobban,7/26/1964,,,,43.04257,-107.02153,PP 619,,02/18/2014,Scaphites hippocrepis.,,Scaphites hippocrepis.
75,280,14118,USA,WY,Hot Springs,Cretaceous,"Cody Shale, from unit of highly septarian ls concrs near top of Sage Breaks Member","Coniacian, Lower.  88.34 MY",NA,,"East flank of Hamilton Dome at hill 5507 NE1/4 sec. 18, T. 44 N., R. 97 W.",Scaphites preventricosus,,Cobban,2001,0,Hamilton Dome ,,43.7849,-108.53567,,,02/18/2014,Scaphites preventricosus,,Scaphites preventricosus
199,743,4475,USA,WY,Natrona,Cretaceous,"Cody Shale, from ls. Conrs. In bentonite series near base.","Coniacian, Lower.  88.34 MY",NA,,"Northwest of road near center of E½E½ sec. 29, T. 34 N., R. 88 W.",Scaphites preventricosus,Cremnoceramus deformis-crassus-inconstans,W. A. Cobban,7/26/1964,,"Ervy Basin , ",,42.89008,-107.40115,,,02/18/2014,Scaphites preventricosus,,Scaphites preventricosus
311,150,12197,USA,WY,Fremont,Cretaceous,Frontier Formation,"Coniacian, Lower.  88.34 MY",NA,,"N1/2 SW1/4 sec. 31, T. 2 N., R. 2 W., 694' above base of Fm.",Scaphites preventricosus ,,R. Murphy,1958,0,,,43.10376,-109.04567,,,02/18/2014,Scaphites preventricosus ,,Scaphites preventricosus 
2841,1080,8476,USA,WY,Natrona,Cretaceous,"Cody Shale, lower part,","Turonian, Upper about 88.4 MY",NA,,"NE1/4SW1/4SE1/4 sec .9, T. 38 N., 85 w.-Just east of D8475.","inoceramus erectus Mek, scaphites sp.",Cremnoceramus erectus,E. A. Merewether,08/01/1972,OER-72-3D,Three Buttes,,43.27193,-107.0476,,,02/18/2014,"inoceramus erectus Mek, scaphites sp.",,scaphites sp.
726,2646,9903,USA,WY,,Cretaceous,Carlile,,NA,,"SW1/4 NW1/4 sec. 30, T 46 N, R 63 W",Scaphites sp.,Cremnoceramus deformis-crassus-inconstans,Merewether and Cobban,1976,O&G-76-4D,Newcastle,,43.93999,-104.47406,,,02/18/2014,,,Scaphites sp.
20,92,12550,USA,WY,Teton,Cretaceous ,Cody Shale,"Coniacian, Middle.  about 87.8 MY",NA,,"Upper Slide Lake in NW1/4 sec. 20, T. 42 N., R. 112 W. from unit 131 of section of Love and others",Scaphites tetonensis ,,J.D. Love and W. A. Cobban ,1958,0,"Geol. Survey of Wyoming, Bull 40., p.8",,43.59217,-110.3264,,,02/18/2014,Scaphites tetonensis ,,Scaphites tetonensis 
557,2027,13065,USA,WY,Carbon,Cretaceous,"Frontier Fm, Wall Creek Ss, Mbr.",,NA,,"Near CW line of SW1/4 sec. 19, T. 22 N., R. 77 W.",Scaphites whitfield,,W.A. Cobban and W. H. Cobban,08.22.66,0,Como Ridge  ,,41.85979,-106.11151,,,02/18/2014,Scaphites whitfield,,Scaphites whitfield
599,2160,6928,USA,WY,Albany,Cretaceous,"Frontier Fm., Wall Creek sandstone Mbr.","Turonian, Upper.  about 89.3 MY",NA,,"E1/2NE1/4SW1/4 sec. 31, T. 22 N., R. 75 W.",Scaphites whitfieldi,,W. A. Cobban,5/20/1969,0,Cannonball Cut ,,41.834,-105.8706,,,02/18/2014,Scaphites whitfieldi,,Scaphites whitfieldi
873,2925,4458,USA,WY,Niobrara,Cretaceous,Turner sdy member of Carlile Shale.  From lowest of main brown ledges.,"Turonian, Upper.  about 89.3 MY",NA,,"Red Bird oil field, N½ sec.36, T. 38 N.., R. 62 W., Niobrara Co., Wyo.",Scaphites whitfieldi,,W.A Cobban,08/07/1964,,,,43.2302,-104.25245,PP 550 B,,02/18/2014,Scaphites whitfieldi,,Scaphites whitfieldi
373,1367,8497,USA,WY,Johnson,Cretaceous,"Frontier Formation, 70 ft above D8496","Cenomanian, upper",NA,,"SE1/4NE1/4NE1/4SE1/4 sec. 13, T. 47 N., R. 83 W.",Sciponoceras gracile,Sciponoceras gracile,E. A. Merewether,08/01/1972,OER-72-3D,Robinson Canyon ,,44.04227,-106.76854,,,02/18/2014,Sciponoceras gracile,,Sciponoceras gracile
374,1368,8498,USA,WY,Johnson,Cretaceous,"Frontier Formaion, 13 ft above D8497","Cenomanian, upper",NA,,"SE1/4NE1/4NE1/4SE1/4 sec. 13, T. 47 N., R. 83 W",Sciponoceras gracile,Sciponoceras gracile,E. A. Merewether,08/01/1972,OER-72-3D,,,44.04227,-106.76854,,,02/18/2014,Sciponoceras gracile,,Sciponoceras gracile
386,1423,9845,USA,WY,Johnson,Cretaceous,"Frontier Formation, from shale unit about 25 ft below disconformity.","Cenomanian, upper",NA,,"NW-1/4 SW-1/4 NE-1/4 sec. 29, T. 41 N., R. 82 W.  ",Sciponoceras gracile (Shumard),Sciponoceras gracile,E.A.Merewether,10/17/1975,OER-75-36Dd,Broken Horn Creek ,,43.49443,-106.71963,,,02/18/2014,Sciponoceras gracile (Shumard),,Sciponoceras gracile 
393,1441,9835,USA,WY,Natrona,Upper Cretaceous,"Frontier formation, from sandstone concretions 8-9 ft above third ledge-forming sandstone from top.","Cenomanian, upper",NA,,"NE-1/4 NE-1/4 NE-1/4 sec. 32, T. 40 N., R.82 W.",Sciponoceras gracile (Shumard),Sciponoceras gracile,E.A.Merewether,10/12/75;10/14/75,OER-75-36Dd,Broken Horn Creek ,,43.3943,-106.7088,Bull 1917-B,,02/18/2014,Sciponoceras gracile (Shumard),,Sciponoceras gracile 
872,2924,4457,USA,WY,Niobrara,Cretaceous,Uppermost bed of  Ls.. Concrs. In Phairport Member of Carlile Shale.,"Turonian, Middle. about 92.0 MY",NA,,"Red Bird oil field, N½ sec.36, T. 38 N.., R. 62 W., Niobrara Co., Wyo.",Selwynoceras woollgari ,,W.A Cobban,08/07/1964,,,,43.2302,-104.25245,PP 550 B,,02/18/2014,Selwynoceras woollgari ,,Selwynoceras woollgari 
7,24,3115,USA,WY,Weston,Cretaceous,Adaville,Campanian,NA,,S1/2 Sec. 29 T17N R117W. from Adaville Fm 65' above sandstone Lot 6,Senis sp.,,J.H. Smith,1961,0,,,41.4232,-110.66516,,,02/18/2014,Senis sp.,,Senis sp.
531,207,9399,USA,WY,Sweetwater,Cretaceous,"Almond Formation (upper), from an ebb channel in the middle shoreface part of a barrier bar",Campanian,NA,,"Sec. 10 T16N R102W , 50 fnl, 1,565fwl","Ethmocardium n. sp., shark teeth, gastropods (sent to Sohl)",,H.W. Roehler,1975,OER-75-48D,Camel Rock,,41.38144,-108.88243,,,02/18/2014,"Ethmocardium n. sp., shark teeth, gastropods (sent to Sohl)",,shark teeth
71,264,8940,USA,WY,Fremont,Cretaceous,Frontier Formation ,,NA,,"NE1/4 SE1/4 sec. 3, T. 33 N., R. 99 W.",Some sort of trace fossil,,E. A. Merewether,08/10/1973,OER-73-15D,Lander   ,,42.85942,-108.66854,,,02/18/2014,Some sort of trace fossil,,Some sort of trace fossil
7101,2558,10012,USA,WY,Weston,Upper Cretaceous,"Carlile Shale, Turner Sandy Member",,NA,,SW1/4NW1/4 Sec. 30 T46N R63W,"Prionocyclus, sp.",,Merewether,1976,O&G-76-12D,Newcastle,,43.9402,-104.4741,PP 1271 Cobban,,02/18/2014,,,sp.
860,2902,1049,USA,WY,Niobrara,Cretaceous,"Fox Hills sandstone ,from brow sandstone concretion about 145 feet above base.",,NA,,"About a mile southeast ofU.S.Highway 85 ,in NW1/4 sec. 25,T.39N.,R.62 W.,  .Same locality asD1032",Sphenodiscus ,Sphenodiscus-Coahuilites,W.A. Cobban,9/25/1956,0,,,43.3312,-104.2555,,,02/18/2014,Sphenodiscus fauna,31,Sphenodiscus 
383,1405,6295,USA,WY,Carbon,Cretaceous,Upper part of Lewis Shale (middle of unit 20 of section),Maastrichtian,NA,,"SE¼NW¼SW¼ sec. 10, T. 20 N., R. 83 W",Sphenodiscus sp,Sphenodiscus-Coahuilites,Jame R. Gill,7/31/1967,OF-67-7D,Coal Bank Basin,,41.7179,-106.72432,,,02/18/2014,Sphenodiscus sp,,Sphenodiscus sp
397,1447,6276,USA,WY,Carbon,Cretaceous,"Fox Hills Sandstone, 20 ft below highest  sandstone",,NA,,"NE¼NW¼NW¼ sec. 14, T. 20 N., R. 83 W",Sphenodiscus sp,Sphenodiscus-Coahuilites,Jame R. Gill,7/26/1967,OF-67-7D,Coal Bank Basin,,41.71246,-106.70513,,,02/18/2014,Sphenodiscus sp,,Sphenodiscus sp
62,234,6871,USA,WY,Sweetwater,Cretaceous,"Almond Formation, about 100 ft below top",Campanian,NA,,"Center of sec. 3, T. 20 N., R. 101 W.",Sphenodiscus sp.,Sphenodiscus-Coahuilites,Gill,7/23/1968,OF-68-6D,,,41.73772,-108.78399,,,02/18/2014,Sphenodiscus sp.,,Sphenodiscus sp.
340,1253,6357,USA,WY,Carbon,Cretaceous,Float from Hatifield Sandstone.,Campanian,NA,,"NE¼NW¼NW¼ sec. 7, T. 18 N., R. 84 W.",starfish,,James R. Gill,8/15/1967,OF-67-7D,Overland Crossing,,41.55392,-106.8976,,,02/18/2014,starfish,,starfish
722,2614,10068,USA,WY,Weston,Upper Cretaceous,Greenhorn,,NA,,SW1/4NW1/4 Sec. 30 T46N R63W,"Stomohamites simplex (Orbigny)., ammonite",,Merewether,1976,O&G-76-12D,Newcastle,,43.9402,-104.4741,PP 1271 Cobban,,02/18/2014,,,Stomohamites simplex .
261,996,7935,USA,WY ,Carbon,Cretaceous,"Frontier Formation, from Dunveganoceras concretions ",,NA,,"NW1/4 NE1/4 NW1/4 sec. 5, T. 21 N., R. 86 W.  ","Stomohamites sp., ",,E. A. Merewether and W. A. Cobban ,06/09/1971,OF-71-9D,Rawlins,,41.82603,-107.13224,,,02/18/2014,"Stomohamites sp., ",,Stomohamites sp.
366,1347,6225,USA,WY,Carbon,cretaceous,"Lewis Shale, from middle of 100-ft sandstone in upper Lewis",Maastrichtian,NA,,"Center of sec. 20, T. 21 N., R. 83 W.",Tancredia americana (Meek and Hayden),,J.R Gill and G.A. Bergman,6/24/1967,OF-67-7D,Walcott,,41.7761,-106.78054,,,02/18/2014,Tancredia americana (Meek and Hayden),,Tancredia americana 
391,1433,6292,USA,WY,Carbon,Cretaceous,From 20-ft below top of 120-ft sandstone in upper Lewis,Maastrichtian,NA,,"Center of NE¼ sec. 15, T. 20N., R. 83 W.",Tancredia americana (Meek and Hayden),,Jame R. Gill,7/30/1967,OF-67-7D,Coal Bank Basin,,41.70973,-106.71329,,,02/18/2014,Tancredia americana (Meek and Hayden),,Tancredia americana 
461,1705,6273,USA,WY,Carbon,Cretaceous,From sandstone in Lewis Shale or Fox Hills Sandstone,Maastrichtian,NA,,"Center of NE¼ sec. 28, T. 21N., R. 81 W",Tancredia americana (Meek and Hayden),,Jame R. Gill,7/25/1967,OF-67-7D,Hanna,,41.76547,-106.53379,,,02/18/2014,Tancredia americana (Meek and Hayden),,Tancredia americana 
